nohup: ignoring input
==== Stage 1: forget_inc={0,8,11,40,51}; forget_seen={}; all={0,8,11,40,51,66,67,88,94,57} ====
Disabling PyTorch because PyTorch >= 2.1 is required but found 2.0.1
None of PyTorch, TensorFlow >= 2.0, or Flax have been found. Models won't be available and only tokenizers, configuration and file/data utilities can be used.
Namespace(in_dataset='CIFAR-100', out_datasets=['inat', 'sun50', 'places50', 'dtd'], backbone='resnet34', method='top5-palm-cache6-ema0.999', seed=1, gpu='0', epochs=50, batch_size=128, lr=0.001, weight_decay=0.0001, print_every=50, fine_tune=False, temp=0.08, cosine=True, warm=False, lr_decay_epochs='700,800,900', lr_decay_rate=0.1, layers=100, depth=40, width=4, growth=12, droprate=0.0, save_path='CIFAR-10-ResNet18.pt', load_path='checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt', reduce=0.5, score='mahalanobis', threshold=1.0, k=5, momentum=0.9, proto_m=0.999, cache_size=6, nviews=2, lambda_pcon=1.0, epsilon=0.05, incremental=False, use_lora=True, lora_impl='peft', lora_r=8, lora_alpha=32, lora_dropout=0.05, lora_target='both', adapter_save_path='checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage1', adapter_load_path=None, adapter_load_paths=None, lora_new_adapter_name='train_s1', lora_stack=True, lora_orth_enable=True, lora_orth_lambda=0.1, forget_classes='0,8,11,40,51,66,67,88,94,57', forget_list_path=None, forget_classes_inc='0,8,11,40,51', forget_classes_seen=None, forget_lambda=0.2, forget_margin=100.0, forget_strategy='proto', centers_path=None, precision_path=None, batch_forget_mode='balanced', forget_proto_enable=False, forget_attr_w=1.0, forget_proto_rep_w=1.0, forget_avgproto_enable=True, forget_avgproto_w=1.0, umap_enable=False, umap_by='domain', umap_max_points=20000, umap_neighbors=15, umap_min_dist=0.05, umap_metric='cosine', umap_save_path=None, umap_rf_only=False, keep_cache=False, argument=True)
Files already downloaded and verified
ckpt loaded from checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt
[peft] added trainable adapter 'train_s1'
[peft] set_adapter(list) failed: unhashable type: 'list'; fallback to last adapter
[peft] active adapter set to: train_s1
resnet34-top5-palm-cache6-ema0.999: Number of model parameters: 22082496
[debug] trainable_count = 16
[debug] trainable: base_model.model.encoder.layer4.0.conv1.lora_A.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.0.conv1.lora_B.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.0.conv2.lora_A.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.0.conv2.lora_B.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.0.shortcut.0.lora_A.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.0.shortcut.0.lora_B.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv1.lora_A.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv1.lora_B.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv2.lora_A.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv2.lora_B.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv1.lora_A.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv1.lora_B.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv2.lora_A.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv2.lora_B.train_s1.weight
[debug] trainable: base_model.model.head.2.lora_A.train_s1.weight
[debug] trainable: base_model.model.head.2.lora_B.train_s1.weight
[debug][warn] non-LoRA trainables detected: ['base_model.model.encoder.layer4.0.conv1.lora_A.train_s1.weight', 'base_model.model.encoder.layer4.0.conv1.lora_B.train_s1.weight', 'base_model.model.encoder.layer4.0.conv2.lora_A.train_s1.weight', 'base_model.model.encoder.layer4.0.conv2.lora_B.train_s1.weight', 'base_model.model.encoder.layer4.0.shortcut.0.lora_A.train_s1.weight', 'base_model.model.encoder.layer4.0.shortcut.0.lora_B.train_s1.weight', 'base_model.model.encoder.layer4.1.conv1.lora_A.train_s1.weight', 'base_model.model.encoder.layer4.1.conv1.lora_B.train_s1.weight', 'base_model.model.encoder.layer4.1.conv2.lora_A.train_s1.weight', 'base_model.model.encoder.layer4.1.conv2.lora_B.train_s1.weight']
[debug] trainable: base_model.model.encoder.layer4.0.shortcut.0.lora_A.train_s2.weight
[debug] trainable: base_model.model.encoder.layer4.0.shortcut.0.lora_B.train_s2.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv1.lora_A.train_s2.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv1.lora_B.train_s2.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv2.lora_A.train_s2.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv2.lora_B.train_s2.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv1.lora_A.train_s2.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv1.lora_B.train_s2.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv2.lora_A.train_s2.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv2.lora_B.train_s2.weight
[debug] trainable: base_model.model.head.2.lora_A.train_s2.weight
[debug] trainable: base_model.model.head.2.lora_B.train_s2.weight
[debug][warn] non-LoRA trainables detected: ['base_model.model.encoder.layer4.0.conv1.lora_A.train_s2.weight', 'base_model.model.encoder.layer4.0.conv1.lora_B.train_s2.weight', 'base_model.model.encoder.layer4.0.conv2.lora_A.train_s2.weight', 'base_model.model.encoder.layer4.0.conv2.lora_B.train_s2.weight', 'base_model.model.encoder.layer4.0.shortcut.0.lora_A.train_s2.weight', 'base_model.model.encoder.layer4.0.shortcut.0.lora_B.train_s2.weight', 'base_model.model.encoder.layer4.1.conv1.lora_A.train_s2.weight', 'base_model.model.encoder.layer4.1.conv1.lora_B.train_s2.weight', 'base_model.model.encoder.layer4.1.conv2.lora_A.train_s2.weight', 'base_model.model.encoder.layer4.1.conv2.lora_B.train_s2.weight']
  0%|          | 0/50 [00:00<?, ?it/s]  2%|▏         | 1/50 [00:54<44:36, 54.62s/it]  4%|▍         | 2/50 [01:34<36:38, 45.81s/it]  6%|▌         | 3/50 [02:06<31:09, 39.77s/it]  8%|▊         | 4/50 [02:39<28:24, 37.05s/it] 10%|█         | 5/50 [03:11<26:20, 35.11s/it] 12%|█▏        | 6/50 [03:43<25:04, 34.18s/it] 14%|█▍        | 7/50 [04:16<24:10, 33.72s/it][loss] ep 0 it 0 total=8523175.0000 mle=2.0440 pcon=5.2951 forget=1.4855 favg=-0.3599 nr=36 nf=36 protos=540 fproto_sim=NA
[loss] ep 0 it 50 total=8506029.0000 mle=1.9718 pcon=5.2900 forget=1.4768 favg=-0.5908 nr=34 nf=34 protos=540 fproto_sim=NA
[loss] ep 0 it 100 total=8436190.0000 mle=1.8817 pcon=5.2851 forget=1.4094 favg=-0.4263 nr=34 nf=34 protos=540 fproto_sim=NA
[loss] ep 0 it 150 total=8375108.0000 mle=1.6079 pcon=5.2801 forget=1.4443 favg=-0.6494 nr=32 nf=32 protos=540 fproto_sim=NA
[loss] ep 0 it 200 total=8342057.5000 mle=2.0155 pcon=5.2750 forget=1.4016 favg=-0.4331 nr=34 nf=34 protos=540 fproto_sim=NA
[loss] ep 0 it 250 total=8327336.5000 mle=2.1084 pcon=5.2698 forget=1.3797 favg=-0.5156 nr=30 nf=30 protos=540 fproto_sim=NA
[loss] ep 0 it 300 total=8320651.0000 mle=2.0108 pcon=5.2647 forget=1.4092 favg=-0.4875 nr=34 nf=34 protos=540 fproto_sim=NA
[loss] ep 0 it 350 total=8317090.5000 mle=1.8778 pcon=5.2598 forget=1.3955 favg=-0.6177 nr=30 nf=30 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage2
[loss] ep 1 it 10 total=8314880.0000 mle=1.6926 pcon=5.2548 forget=1.4418 favg=-0.7080 nr=23 nf=23 protos=540 fproto_sim=NA
[loss] ep 1 it 60 total=8313265.0000 mle=1.8098 pcon=5.2496 forget=1.4245 favg=-0.7197 nr=38 nf=38 protos=540 fproto_sim=NA
[loss] ep 1 it 110 total=8311983.5000 mle=1.9625 pcon=5.2446 forget=1.4605 favg=-0.8774 nr=34 nf=34 protos=540 fproto_sim=NA
[loss] ep 1 it 160 total=8310882.0000 mle=1.9032 pcon=5.2393 forget=1.4964 favg=-1.0029 nr=32 nf=32 protos=540 fproto_sim=NA
[loss] ep 1 it 210 total=8309961.0000 mle=2.1583 pcon=5.2337 forget=1.5116 favg=-0.9307 nr=32 nf=32 protos=540 fproto_sim=NA
[loss] ep 1 it 260 total=8309162.5000 mle=1.9392 pcon=5.2286 forget=1.5503 favg=-1.3965 nr=34 nf=34 protos=540 fproto_sim=NA
[loss] ep 1 it 310 total=8308475.5000 mle=2.0861 pcon=5.2236 forget=1.5416 favg=-1.5049 nr=28 nf=28 protos=540 fproto_sim=NA
[loss] ep 1 it 360 total=8307876.5000 mle=1.9307 pcon=5.2188 forget=1.5509 favg=-1.6660 nr=31 nf=31 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage2
[loss] ep 2 it 20 total=8307365.0000 mle=1.9688 pcon=5.2141 forget=1.5700 favg=-1.9346 nr=26 nf=26 protos=540 fproto_sim=NA
[loss] ep 2 it 70 total=8306944.5000 mle=2.1496 pcon=5.2097 forget=1.5629 favg=-1.8311 nr=32 nf=32 protos=540 fproto_sim=NA
[loss] ep 2 it 120 total=8306576.0000 mle=2.4037 pcon=5.2047 forget=1.5645 favg=-1.9746 nr=24 nf=24 protos=540 fproto_sim=NA
[loss] ep 2 it 170 total=8306305.0000 mle=1.9143 pcon=5.2001 forget=1.5668 favg=-1.9395 nr=40 nf=40 protos=540 fproto_sim=NA
[loss] ep 2 it 220 total=8306070.5000 mle=1.9116 pcon=5.1955 forget=1.6118 favg=-2.0508 nr=37 nf=37 protos=540 fproto_sim=NA
[loss] ep 2 it 270 total=8305856.0000 mle=1.9765 pcon=5.1907 forget=1.5764 favg=-1.9502 nr=29 nf=29 protos=540 fproto_sim=NA
[loss] ep 2 it 320 total=8305703.5000 mle=2.6312 pcon=5.1858 forget=1.6147 favg=-1.9580 nr=31 nf=31 protos=540 fproto_sim=NA
[loss] ep 2 it 370 total=8305589.5000 mle=2.3152 pcon=5.1810 forget=1.6438 favg=-2.0137 nr=35 nf=35 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage2
[loss] ep 3 it 30 total=8305488.0000 mle=2.1150 pcon=5.1760 forget=1.6648 favg=-2.0117 nr=36 nf=36 protos=540 fproto_sim=NA
[loss] ep 3 it 80 total=8305396.0000 mle=2.0765 pcon=5.1708 forget=1.7213 favg=-2.0703 nr=30 nf=30 protos=540 fproto_sim=NA
[loss] ep 3 it 130 total=8305336.0000 mle=2.0591 pcon=5.1660 forget=1.7037 favg=-1.9355 nr=34 nf=34 protos=540 fproto_sim=NA
[loss] ep 3 it 180 total=8305272.5000 mle=2.1104 pcon=5.1615 forget=1.7812 favg=-1.8799 nr=23 nf=23 protos=540 fproto_sim=NA
[loss] ep 3 it 230 total=8305211.5000 mle=2.1137 pcon=5.1566 forget=1.8473 favg=-1.9766 nr=32 nf=32 protos=540 fproto_sim=NA
[loss] ep 3 it 280 total=8305205.5000 mle=2.4977 pcon=5.1519 forget=1.8359 favg=-1.7266 nr=31 nf=31 protos=540 fproto_sim=NA
[loss] ep 3 it 330 total=8305173.0000 mle=2.3050 pcon=5.1471 forget=1.8404 favg=-1.6230 nr=39 nf=39 protos=540 fproto_sim=NA
[loss] ep 3 it 380 total=8305134.5000 mle=2.1919 pcon=5.1425 forget=1.8845 favg=-1.6426 nr=35 nf=35 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage2
[loss] ep 4 it 40 total=8305125.0000 mle=2.0260 pcon=5.1379 forget=1.9197 favg=-1.7109 nr=30 nf=30 protos=540 fproto_sim=NA
[loss] ep 4 it 90 total=8305102.0000 mle=2.8168 pcon=5.1336 forget=1.8109 favg=-1.6143 nr=23 nf=23 protos=540 fproto_sim=NA
[loss] ep 4 it 140 total=8305094.0000 mle=2.4075 pcon=5.1300 forget=1.6340 favg=-0.1064 nr=31 nf=31 protos=540 fproto_sim=NA
[loss] ep 4 it 190 total=8305082.0000 mle=2.2234 pcon=5.1265 forget=1.5499 favg=-0.5244 nr=39 nf=39 protos=540 fproto_sim=NA
[loss] ep 4 it 240 total=8305067.0000 mle=2.8376 pcon=5.1233 forget=1.4822 favg=-1.1875 nr=36 nf=36 protos=540 fproto_sim=NA
[loss] ep 4 it 290 total=8305077.5000 mle=2.9465 pcon=5.1204 forget=1.4776 favg=-1.2646 nr=35 nf=35 protos=540 fproto_sim=NA
[loss] ep 4 it 340 total=8305066.5000 mle=3.6701 pcon=5.1182 forget=1.4528 favg=-1.6377 nr=35 nf=35 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage2
[loss] ep 5 it 0 total=8305041.5000 mle=3.6973 pcon=5.1163 forget=1.5042 favg=-0.9414 nr=33 nf=33 protos=540 fproto_sim=NA
[loss] ep 5 it 50 total=8305050.0000 mle=2.9765 pcon=5.1144 forget=1.5362 favg=-0.2527 nr=35 nf=35 protos=540 fproto_sim=NA
[loss] ep 5 it 100 total=8305057.0000 mle=3.6477 pcon=5.1125 forget=1.5629 favg=-0.1248 nr=28 nf=28 protos=540 fproto_sim=NA
[loss] ep 5 it 150 total=8305062.5000 mle=3.9741 pcon=5.1099 forget=1.5943 favg=-0.8345 nr=28 nf=28 protos=540 fproto_sim=NA
[loss] ep 5 it 200 total=8305053.0000 mle=3.5260 pcon=5.1076 forget=1.5123 favg=-0.7256 nr=37 nf=37 protos=540 fproto_sim=NA
[loss] ep 5 it 250 total=8305060.5000 mle=3.2944 pcon=5.1050 forget=1.4786 favg=-0.8618 nr=36 nf=36 protos=540 fproto_sim=NA
[loss] ep 5 it 300 total=8305038.0000 mle=3.2605 pcon=5.1023 forget=1.4434 favg=-0.9546 nr=35 nf=35 protos=540 fproto_sim=NA
[loss] ep 5 it 350 total=8305042.0000 mle=3.4823 pcon=5.0994 forget=1.4934 favg=-0.9580 nr=28 nf=28 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage2
[loss] ep 6 it 10 total=8305041.0000 mle=3.5091 pcon=5.0969 forget=1.5155 favg=-0.8096 nr=30 nf=30 protos=540 fproto_sim=NA
[loss] ep 6 it 60 total=8305045.0000 mle=3.4203 pcon=5.0944 forget=1.5756 favg=-0.8086 nr=32 nf=32 protos=540 fproto_sim=NA
[loss] ep 6 it 110 total=8305044.5000 mle=2.9745 pcon=5.0917 forget=1.5423 favg=-0.7363 nr=24 nf=24 protos=540 fproto_sim=NA
[loss] ep 6 it 160 total=8305041.5000 mle=3.2232 pcon=5.0893 forget=1.5439 favg=-0.7192 nr=31 nf=31 protos=540 fproto_sim=NA
[loss] ep 6 it 210 total=8305034.5000 mle=3.6346 pcon=5.0873 forget=1.4986 favg=-0.6611 nr=37 nf=37 protos=540 fproto_sim=NA
[loss] ep 6 it 260 total=8305027.5000 mle=4.1084 pcon=5.0851 forget=1.5181 favg=-0.3347 nr=30 nf=30 protos=540 fproto_sim=NA
[loss] ep 6 it 310 total=8305037.5000 mle=2.9685 pcon=5.0827 forget=1.4996 favg=-0.7998 nr=34 nf=34 protos=540 fproto_sim=NA
[loss] ep 6 it 360 total=8305061.0000 mle=3.4100 pcon=5.0805 forget=1.4964 favg=-0.8477 nr=30 nf=30 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage2
[loss] ep 7 it 20 total=8305042.0000 mle=3.2721 pcon=5.0785 forget=1.4556 favg=-0.8608 nr=35 nf=35 protos=540 fproto_sim=NA
 16%|█▌        | 8/50 [04:49<23:31, 33.60s/it] 18%|█▊        | 9/50 [05:22<22:49, 33.41s/it] 20%|██        | 10/50 [05:57<22:31, 33.79s/it] 22%|██▏       | 11/50 [06:30<21:53, 33.68s/it] 24%|██▍       | 12/50 [07:04<21:22, 33.74s/it] 26%|██▌       | 13/50 [07:37<20:39, 33.51s/it] 28%|██▊       | 14/50 [08:10<19:58, 33.29s/it][loss] ep 7 it 70 total=8305031.5000 mle=4.3636 pcon=5.0764 forget=1.4984 favg=-0.6055 nr=26 nf=26 protos=540 fproto_sim=NA
[loss] ep 7 it 120 total=8305042.0000 mle=4.1568 pcon=5.0749 forget=1.5614 favg=-0.6445 nr=28 nf=28 protos=540 fproto_sim=NA
[loss] ep 7 it 170 total=8305041.0000 mle=3.3658 pcon=5.0730 forget=1.5568 favg=-0.3701 nr=34 nf=34 protos=540 fproto_sim=NA
[loss] ep 7 it 220 total=8305047.5000 mle=4.1062 pcon=5.0713 forget=1.5128 favg=-0.5898 nr=34 nf=34 protos=540 fproto_sim=NA
[loss] ep 7 it 270 total=8305019.0000 mle=4.0889 pcon=5.0695 forget=1.4863 favg=-0.3862 nr=36 nf=36 protos=540 fproto_sim=NA
[loss] ep 7 it 320 total=8305029.0000 mle=3.7238 pcon=5.0680 forget=1.5063 favg=-0.7588 nr=25 nf=25 protos=540 fproto_sim=NA
[loss] ep 7 it 370 total=8305033.0000 mle=4.0079 pcon=5.0664 forget=1.4807 favg=-0.7969 nr=37 nf=37 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage2
[loss] ep 8 it 30 total=8305033.0000 mle=4.0857 pcon=5.0658 forget=1.4902 favg=-1.4150 nr=28 nf=28 protos=540 fproto_sim=NA
[loss] ep 8 it 80 total=8305028.0000 mle=5.5862 pcon=5.0662 forget=1.5321 favg=-1.0020 nr=30 nf=30 protos=540 fproto_sim=NA
[loss] ep 8 it 130 total=8305027.0000 mle=5.5110 pcon=5.0676 forget=1.5360 favg=-1.0996 nr=37 nf=37 protos=540 fproto_sim=NA
[loss] ep 8 it 180 total=8305041.5000 mle=5.4040 pcon=5.0698 forget=1.5406 favg=-1.1143 nr=27 nf=27 protos=540 fproto_sim=NA
[loss] ep 8 it 230 total=8305026.5000 mle=5.5057 pcon=5.0721 forget=1.5641 favg=-0.9346 nr=30 nf=30 protos=540 fproto_sim=NA
[loss] ep 8 it 280 total=8305029.0000 mle=5.3172 pcon=5.0746 forget=1.5580 favg=-0.7017 nr=29 nf=29 protos=540 fproto_sim=NA
[loss] ep 8 it 330 total=8305028.5000 mle=5.6153 pcon=5.0765 forget=1.5457 favg=-0.6104 nr=41 nf=41 protos=540 fproto_sim=NA
[loss] ep 8 it 380 total=8305029.0000 mle=5.3484 pcon=5.0784 forget=1.5423 favg=-0.0927 nr=25 nf=25 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage2
[loss] ep 9 it 40 total=8305037.0000 mle=5.1359 pcon=5.0799 forget=1.5491 favg=-0.1946 nr=30 nf=30 protos=540 fproto_sim=NA
[loss] ep 9 it 90 total=8305021.0000 mle=5.4056 pcon=5.0809 forget=1.5230 favg=-0.1107 nr=35 nf=35 protos=540 fproto_sim=NA
[loss] ep 9 it 140 total=8305028.0000 mle=4.8600 pcon=5.0820 forget=1.5310 favg=-0.3132 nr=33 nf=33 protos=540 fproto_sim=NA
[loss] ep 9 it 190 total=8305032.0000 mle=5.2872 pcon=5.0831 forget=1.5496 favg=0.0313 nr=29 nf=29 protos=540 fproto_sim=NA
[loss] ep 9 it 240 total=8305020.5000 mle=4.9274 pcon=5.0841 forget=1.5232 favg=-0.1392 nr=31 nf=31 protos=540 fproto_sim=NA
[loss] ep 9 it 290 total=8305024.5000 mle=4.5988 pcon=5.0851 forget=1.5439 favg=-0.0966 nr=29 nf=29 protos=540 fproto_sim=NA
[loss] ep 9 it 340 total=8305027.5000 mle=4.9065 pcon=5.0862 forget=1.5189 favg=-0.1592 nr=33 nf=33 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage2
[loss] ep 10 it 0 total=8305033.0000 mle=4.8159 pcon=5.0870 forget=1.5088 favg=-0.1633 nr=38 nf=38 protos=540 fproto_sim=NA
[loss] ep 10 it 50 total=8305031.5000 mle=5.2153 pcon=5.0877 forget=1.5266 favg=-0.2416 nr=30 nf=30 protos=540 fproto_sim=NA
[loss] ep 10 it 100 total=8305042.0000 mle=4.9514 pcon=5.0883 forget=1.5649 favg=-0.0573 nr=31 nf=31 protos=540 fproto_sim=NA
[loss] ep 10 it 150 total=8305014.0000 mle=5.0963 pcon=5.0887 forget=1.4553 favg=-0.0682 nr=32 nf=32 protos=540 fproto_sim=NA
[loss] ep 10 it 200 total=8305031.0000 mle=4.8854 pcon=5.0890 forget=1.4784 favg=-0.0809 nr=33 nf=33 protos=540 fproto_sim=NA
[loss] ep 10 it 250 total=8305016.0000 mle=4.2559 pcon=5.0892 forget=1.4663 favg=-0.0962 nr=37 nf=37 protos=540 fproto_sim=NA
[loss] ep 10 it 300 total=8305028.5000 mle=4.7865 pcon=5.0893 forget=1.4996 favg=0.0070 nr=25 nf=25 protos=540 fproto_sim=NA
[loss] ep 10 it 350 total=8305019.0000 mle=4.6514 pcon=5.0893 forget=1.4716 favg=0.0019 nr=37 nf=37 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage2
[loss] ep 11 it 10 total=8305028.5000 mle=4.3069 pcon=5.0891 forget=1.5029 favg=0.0526 nr=37 nf=37 protos=540 fproto_sim=NA
[loss] ep 11 it 60 total=8305024.5000 mle=4.4583 pcon=5.0889 forget=1.4826 favg=-0.0532 nr=36 nf=36 protos=540 fproto_sim=NA
[loss] ep 11 it 110 total=8305035.5000 mle=4.8307 pcon=5.0883 forget=1.5013 favg=-0.0624 nr=36 nf=36 protos=540 fproto_sim=NA
[loss] ep 11 it 160 total=8305036.0000 mle=4.3134 pcon=5.0874 forget=1.5149 favg=-0.0811 nr=37 nf=37 protos=540 fproto_sim=NA
[loss] ep 11 it 210 total=8305024.5000 mle=4.2253 pcon=5.0866 forget=1.4795 favg=-0.1338 nr=30 nf=30 protos=540 fproto_sim=NA
[loss] ep 11 it 260 total=8305026.5000 mle=4.1428 pcon=5.0858 forget=1.5145 favg=-0.1342 nr=35 nf=35 protos=540 fproto_sim=NA
[loss] ep 11 it 310 total=8305015.5000 mle=4.0012 pcon=5.0848 forget=1.5081 favg=0.0474 nr=33 nf=33 protos=540 fproto_sim=NA
[loss] ep 11 it 360 total=8305026.0000 mle=4.0585 pcon=5.0838 forget=1.5366 favg=-0.0068 nr=34 nf=34 protos=540 fproto_sim=NA
[loss] ep 12 it 20 total=8305025.5000 mle=4.2240 pcon=5.0827 forget=1.4674 favg=-0.0089 nr=31 nf=31 protos=540 fproto_sim=NA
[loss] ep 12 it 70 total=8305014.5000 mle=4.5224 pcon=5.0819 forget=1.5436 favg=-0.0166 nr=30 nf=30 protos=540 fproto_sim=NA
[loss] ep 12 it 120 total=8305020.0000 mle=4.2555 pcon=5.0811 forget=1.4728 favg=-0.1780 nr=33 nf=33 protos=540 fproto_sim=NA
[loss] ep 12 it 170 total=8305022.0000 mle=4.6399 pcon=5.0800 forget=1.4629 favg=-0.4211 nr=31 nf=31 protos=540 fproto_sim=NA
[loss] ep 12 it 220 total=8305021.5000 mle=4.0505 pcon=5.0789 forget=1.5124 favg=-0.6855 nr=30 nf=30 protos=540 fproto_sim=NA
[loss] ep 12 it 270 total=8305037.0000 mle=4.0581 pcon=5.0778 forget=1.5024 favg=-0.9102 nr=31 nf=31 protos=540 fproto_sim=NA
[loss] ep 12 it 320 total=8305025.5000 mle=3.6860 pcon=5.0768 forget=1.5451 favg=-0.3638 nr=32 nf=32 protos=540 fproto_sim=NA
[loss] ep 12 it 370 total=8305038.5000 mle=4.5853 pcon=5.0755 forget=1.5427 favg=-0.2347 nr=31 nf=31 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage2
[loss] ep 13 it 30 total=8305020.0000 mle=4.3139 pcon=5.0744 forget=1.5209 favg=-0.2260 nr=38 nf=38 protos=540 fproto_sim=NA
[loss] ep 13 it 80 total=8305019.0000 mle=4.0474 pcon=5.0731 forget=1.5069 favg=-0.4812 nr=38 nf=38 protos=540 fproto_sim=NA
[loss] ep 13 it 130 total=8305025.5000 mle=4.1034 pcon=5.0715 forget=1.4735 favg=-0.3940 nr=29 nf=29 protos=540 fproto_sim=NA
[loss] ep 13 it 180 total=8305026.0000 mle=3.6918 pcon=5.0699 forget=1.4975 favg=-0.1406 nr=35 nf=35 protos=540 fproto_sim=NA
[loss] ep 13 it 230 total=8305024.5000 mle=3.9018 pcon=5.0680 forget=1.4850 favg=-0.3193 nr=29 nf=29 protos=540 fproto_sim=NA
[loss] ep 13 it 280 total=8305031.0000 mle=4.2792 pcon=5.0665 forget=1.4659 favg=-0.1624 nr=32 nf=32 protos=540 fproto_sim=NA
[loss] ep 13 it 330 total=8305034.0000 mle=4.1244 pcon=5.0651 forget=1.4607 favg=-0.2632 nr=31 nf=31 protos=540 fproto_sim=NA
[loss] ep 13 it 380 total=8305024.0000 mle=4.3034 pcon=5.0636 forget=1.4718 favg=-0.2766 nr=32 nf=32 protos=540 fproto_sim=NA
[loss] ep 14 it 40 total=8305021.5000 mle=4.6738 pcon=5.0625 forget=1.4949 favg=-0.1926 nr=29 nf=29 protos=540 fproto_sim=NA
[loss] ep 14 it 90 total=8305035.0000 mle=4.0787 pcon=5.0612 forget=1.4669 favg=-0.3118 nr=29 nf=29 protos=540 fproto_sim=NA
[loss] ep 14 it 140 total=8305031.0000 mle=3.7943 pcon=5.0599 forget=1.4730 favg=-0.5303 nr=25 nf=25 protos=540 fproto_sim=NA
